id,heroname_en,heroname_ja,slug,URL,Icon,wp_id
elemental_roz_costume_disco,Roz C,ロズ-コス,roz2,https://bbcamp.info/herodb/roz2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Roz2.jpg,122607
elemental_zengar_costume_farmer,Zengar C,ゼンガー-コス,zengar2,https://bbcamp.info/herodb/zengar2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zengar2.jpg,122972
elemental_griffex_costume_camera,Griffex C,グリフェックス-コス,griffex2,https://bbcamp.info/herodb/griffex2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Griffex2.jpg,123196
beachparty_flip_costume_donut,Flip C,フリップ-コス,flip2,https://bbcamp.info/herodb/flip2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Flip2.jpg,121687
magic_ray_costume_spiky,Ray C,レイ-コス,ray2,https://bbcamp.info/herodb/ray2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ray2.jpg,122663
magic_vaishali_costume_chef,Vaishali C,ヴァイシャリ-コス,vaishali2,https://bbcamp.info/herodb/vaishali2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vaishali2.jpg,123101
kalevala_louhi_costume_mistress,Louhi C,ロウヒ-コス,louhi2,https://bbcamp.info/herodb/louhi2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Louhi2.jpg,122726
kalevala_ilmarinen_costume_gold,Ilmarinen C,イルマリネン-コス,ilmarinen2,https://bbcamp.info/herodb/ilmarinen2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ilmarinen2.jpg,122727
kalevala_lemminkainen_costume_swan,Lemminkäinen C,レンミンカイネン-コス,lemminkainen2,https://bbcamp.info/herodb/lemminkäinen2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lemminkainen2.jpg,122728
kalevala_joukahainen_costume_frozen,Joukahainen C,ヨウカハイネン-コス,joukahainen2,https://bbcamp.info/herodb/joukahainen2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Joukahainen2.jpg,122729
elemental_doxan_costume_hacker,Doxan C,ドキサン-コス,doxan2,https://bbcamp.info/herodb/doxan2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Doxan2.jpg,123290
elemental_zandria_costume_planet,Zandria C,ザンドライア-コス,,,,
elemental_xandrella_costume_idol,Xandrella C,ザンドレラ-コス,,,,
elemental_anzia_costume_jailer,Anzia C,アンジア-コス,,,,
elemental_aconia_costume_courier,Aconia C,アコニア-コス,,,,
elemental_zaria_costume_enchanter,Zaria C,ザリア-コス,,,,
elemental_xavier_costume_arthropod,Xavier C,ザビエル-コス,,,,
elemental_zuni_costume_mage,Zuni C,ズーニ-コス,,,,
elemental_quinn_costume_alchemist,Quinn C,クィン-コス,,,,
elemental_farrah_costume_cyber,Farrah C,ファラ-コス,,,,
elemental_niki_costume_music,Niki C,ニキ-コス,,,,
elemental_ironmaw_costume_legion,Ironmaw C,アイアンモウ-コス,,,,
elemental_desmond_costume_assassin,Desmond C,デスモンド-コス,,,,
elemental_jolt_costume_mythic,Jolt C,ジョルト-コス,,,,
elemental_gastille_costume_sporty,Gastille C,ガスティール-コス,,,,
elemental_ash_costume_savage,Ash C,アッシュ-コス,,,,
elemental_grilka_costume_treasure,Grilka C,グリルカ-コス,,,,
elemental_craum_costume_occultist,Craum C,クラウム-コス,,,,
elemental_nylora_costume_jewelled,Nylora C,ナイロラ-コス,,,,
elemental_vander_costume_clown,Vander C,ヴァンダー-コス,,,,
magic_becky_costume_gothic,Becky C,ベッキー-コス,,,,
halloween_ana_belle_costume_mafia,Ana-Belle C,アナベル-コス,,,,
halloween_edwin_costume_mafia,Edwin C,エドウィン-コス,,,,
magic_camilla_costume_flower,Camilla C,カミラ-コス,,,,
tales1_domiventus,Domiventus,ドミヴェンタス,domiventus,https://bbcamp.info/herodb/Domiventus,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Domiventus.jpg,102672
tales1_spartoi,Spartoi,スパルトイ,spartoi,https://bbcamp.info/herodb/Spartoi,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Spartoi.jpg,106363
tales1_atlanteia,Atlanteia,アトランテイア,atlanteia,https://bbcamp.info/herodb/Atlanteia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Atlanteia.jpg,100727
tales1_medea,Medea,メディア,medea,https://bbcamp.info/herodb/Medea,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Medea.jpg,105411
tales1_aqualith,Aqualith,アクアリス,aqualith,https://bbcamp.info/herodb/Aqualith,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Aqualith.jpg,96802
wonderland_tweedles,Tweedles,ツイードルス,tweedles,https://bbcamp.info/herodb/Tweedles,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tweedles.jpg,97273
elemental_nova,Nova,ノヴァ,nova,https://bbcamp.info/herodb/Nova,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Nova.jpg,97481
elemental_lexi,Lexi,レクシー,lexi,https://bbcamp.info/herodb/Lexi,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lexi.jpg,99473
elemental_zaria,Zaria,ザリア,zaria,https://bbcamp.info/herodb/Zaria,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zaria.jpg,97480
elemental_farrah,Farrah,ファラ,farrah,https://bbcamp.info/herodb/Farrah,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Farrah.jpg,99472
castle_bear_torben,Torben,トーベン,torben,https://bbcamp.info/herodb/Torben,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Torben.jpg,97993
castle_bear_teddy,Teddy,テディ,teddy,https://bbcamp.info/herodb/Teddy,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Teddy.jpg,97994
castle_stag_xiamara,Xiamara,シャマラ,xiamara,https://bbcamp.info/herodb/Xiamara,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Xiamara.jpg,97996
castle_stag_lysanor,Lysanor,ライサナ,lysanor,https://bbcamp.info/herodb/Lysanor,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lysanor.jpg,97995
goblin_fizzcoil,Fizzcoil,フィズコイル,fizzcoil,https://bbcamp.info/herodb/Fizzcoil,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Fizzcoil.jpg,99911
goblin_pepperflame,Pepperflame,ペッパーフレイム,pepperflame,https://bbcamp.info/herodb/Pepperflame,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Pepperflame.jpg,104284
goblin_leafwizzle,Leafwhisk,リーフウィスク,leafwhisk,https://bbcamp.info/herodb/Leafwhisk,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Leafwhisk.jpg,102365
goblin_acidfire,Acidfire,アシッドファイア,acidfire,https://bbcamp.info/herodb/Acidfire,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Acidfire.jpg,102378
goblin_grimsteel,Grimsteel,グリムスチール,grimsteel,https://bbcamp.info/herodb/Grimsteel,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Grimsteel.jpg,107436
goblin_rocket,Rocket,ロケット,rocket,https://bbcamp.info/herodb/rocket,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rocket.jpg,109008
goblin_scrollbeast,Scrollbeast,スクロールビースト,scrollbeast,https://bbcamp.info/herodb/scrollbeast,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Scrollbeast.jpg,110529
castle_bear_humbert,Humbert,アンベール,humbert,https://bbcamp.info/herodb/humbert,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Humbert.jpg,113135
castle_bear_winnie,Winnie,ウィニー,winnie,https://bbcamp.info/herodb/Winnie,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Winnie.jpg,104786
castle_bear_armel,Armel,アルメル,armel,https://bbcamp.info/herodb/armel,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Armel.jpg,109247
castle_bear_koda,Koda,コダ,koda,https://bbcamp.info/herodb/Koda,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Koda.jpg,97997
castle_bear_yona,Yona,ヨナ,yona,https://bbcamp.info/herodb/Yona,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Yona.jpg,104813
castle_bear_bearnadette,Bearnadette,ビーナデット,bearnadette,https://bbcamp.info/herodb/bearnadette,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Bearnadette.jpg,114145
castle_stag_daemon,Daemon,ダイモン,daemon,https://bbcamp.info/herodb/Daemon,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Daemon.jpg,104797
castle_stag_cecilia,Cecilia,セシリア,cecilia,https://bbcamp.info/herodb/cecilia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cecilia.jpg,109246
castle_stag_siofra,Siofra,シオフラ,siofra,https://bbcamp.info/herodb/siofra,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Siofra.jpg,113134
castle_stag_alvar,Alvar,アルバー,alvar,https://bbcamp.info/herodb/alvar,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Alvar.jpg,114617
castle_stag_raleigh,Raleigh,ローリー,raleigh,https://bbcamp.info/herodb/Raleigh,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Raleigh.jpg,104837
castle_stag_fawn,Fawn,フォーン,fawn,https://bbcamp.info/herodb/Fawn,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Fawn.jpg,97998
astral_starwalker,Starwalker,スターウォーカー,starwalker,https://bbcamp.info/herodb/Starwalker,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Starwalker.jpg,100236
astral_sparklight,Sparklight,スパークライト,sparklight,https://bbcamp.info/herodb/Sparklight,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sparklight.jpg,100237
nature_god_leadria,Leadria,リードリア,leadria,https://bbcamp.info/herodb/Leadria,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Leadria.jpg,100729
pirate_boatswain,Black Caesar,ブラック・シーザー,black_caesar,https://bbcamp.info/herodb/Black_Caesar,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Black_Caesar.jpg,103929
fire_god_neema,Neema,ニーマ,neema,https://bbcamp.info/herodb/Neema,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Neema.jpg,98971
elemental_ironmaw,Ironmaw,アイアンモウ,ironmaw,https://bbcamp.info/herodb/Ironmaw,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ironmaw.jpg,101795
elemental_desmond,Desmond,デスモンド,desmond,https://bbcamp.info/herodb/desmond,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Desmond.jpg,104079
christmas_ginger,Ginger,ジンジャー,ginger,https://bbcamp.info/herodb/Ginger,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ginger.jpg,101180
christmas_zappa,Zappa,ザッパ,zappa,https://bbcamp.info/herodb/Zappa,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zappa.jpg,101181
christmas_cookie,Cookie,クッキー,cookie,https://bbcamp.info/herodb/Cookie,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cookie.jpg,101182
christmas_dizzy,Dizzy,ディジー,dizzy,https://bbcamp.info/herodb/Dizzy,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Dizzy.jpg,101183
christmas_jolly,Jolly,ジョリー,jolly,https://bbcamp.info/herodb/Jolly,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Jolly.jpg,101184
shadow_salvatore,Salvatore,サルヴァトーレ,salvatore,https://bbcamp.info/herodb/salvatore,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Salvatore.jpg,122261
shadow_hysteria,Hysteria,ヒステリア,hysteria,https://bbcamp.info/herodb/hysteria,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hysteria.jpg,121771
shadow_burton,Burton,バートン,burton,https://bbcamp.info/herodb/burton,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Burton.jpg,119933
shadow_omen,Omen,オーメン,omen,https://bbcamp.info/herodb/omen,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Omen.jpg,110261
shadow_abigail,Abigail,アビゲイル,abigail,https://bbcamp.info/herodb/abigail,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Abigail.jpg,112233
shadow_rashan,Rashan,ラシャン,rashan,https://bbcamp.info/herodb/rashan,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rashan.jpg,114174
shadow_gwendoline,Gwendoline,グウェンドリン,gwendoline,https://bbcamp.info/herodb/gwendoline,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gwendoline.jpg,122723
shadow_wulfstan,Wulfstan,ウルフスタン,wulfstan,https://bbcamp.info/herodb/wulfstan,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Wulfstan.jpg,118491
shadow_atwood,Atwood,アトウッド,atwood,https://bbcamp.info/herodb/atwood,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Atwood.jpg,110297
shadow_zavinia,Zavinia,ザビニア,zavinia,https://bbcamp.info/herodb/zavinia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zavinia.jpg,113853
shadow_penelope,Penelope,ペネロペ,penelope,https://bbcamp.info/herodb/penelope,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Penelope.jpg,119097
shadow_melancholia,Melancholia,メランコリア,melancholia,https://bbcamp.info/herodb/melancholia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Melancholia.jpg,110957
shadow_asketel,Asketel,アスケテル,asketel,https://bbcamp.info/herodb/asketel,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Asketel.jpg,121068
shadow_hunter,Hunter,ハンター,hunter,https://bbcamp.info/herodb/hunter,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hunter.jpg,113211
shadow_dolores,Dolores,ドロレス,dolores,https://bbcamp.info/herodb/dolores,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Dolores.jpg,111960
shadow_rosanna,Rosanna,ロザンヌ,rosanna,https://bbcamp.info/herodb/rosanna,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rosanna.jpg,120342
shadow_shoggo,Shoggo,ショゴ,shoggo,https://bbcamp.info/herodb/shoggo,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Shoggo.jpg,118492
shadow_cthuwu,Cthuwu,クトゥウ,cthuwu,https://bbcamp.info/herodb/cthuwu,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cthuwu.jpg,118493
elemental_jolt,Jolt,ジョルト,jolt,https://bbcamp.info/herodb/Jolt,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Jolt.jpg,106211
journey_xie_zi_jing,Xie Zi Jing,蠍の精,xie_zi_jing,https://bbcamp.info/herodb/Xie_Zi_Jing,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Xie_Zi_Jing.jpg,106583
journey_tang_sanzang,Tang Sanzang,三蔵法師,tang_sanzang,https://bbcamp.info/herodb/tang_sanzang,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tang_Sanzang.jpg,109587
owl_relius,Relius,レリウス,relius,https://bbcamp.info/herodb/Relius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Relius.jpg,103095
owl_timius,Timius,ティミウス,timius,https://bbcamp.info/herodb/Timius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Timius.jpg,103094
owl_ommodus,Ommodus,オモドゥス,ommodus,https://bbcamp.info/herodb/Ommodus,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ommodus.jpg,103096
owl_livia,Livia,リヴィア,livia,https://bbcamp.info/herodb/Livia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Livia.jpg,107405
owl_verus,Verus,ヴェルス,verus,https://bbcamp.info/herodb/verus,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Verus.jpg,108769
owl_lodius,Lodius,ロディウス,lodius,https://bbcamp.info/herodb/Lodius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lodius.jpg,107406
owl_mariol,Mariol,マリオール,mariol,https://bbcamp.info/herodb/mariol,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Mariol.jpg,108770
owl_juliani,Juliani,ジュリアーニ,juliani,https://bbcamp.info/herodb/Juliani,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Juliani.jpg,107407
owl_pertinax,Pertinax,ペルティナックス,pertinax,https://bbcamp.info/herodb/pertinax,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Pertinax.jpg,119095
owl_cennius,Cennius,セニウス,cennius,https://bbcamp.info/herodb/cennius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cennius.jpg,113939
owl_eron,Eron,エーロン,eron,https://bbcamp.info/herodb/eron,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Eron.jpg,111394
owl_olbec,Olbec,オルベック,olbec,https://bbcamp.info/herodb/Olbec,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Olbec.jpg,103097
owl_paeia,Paeia,パエイア,paeia,https://bbcamp.info/herodb/Paeia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Paeia.jpg,103098
owl_featherino,Featherino,フェザリーノ,featherino,https://bbcamp.info/herodb/Featherino,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Featherino.jpg,103099
holy_god_zora,Zora,ゾラ,zora,https://bbcamp.info/herodb/zora,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zora.jpg,103701
ice_god_callum,Gladius,グラディウス,gladius,https://bbcamp.info/herodb/Gladius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gladius.jpg,106324
champions_satori,Satori,サトリ,satori,https://bbcamp.info/herodb/Satori,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Satori.jpg,102639
owl_fulvia,Fulvia,フルヴィア,fulvia,https://bbcamp.info/herodb/Fulvia,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Fulvia.jpg,103093
elemental_niki,Niki,ニキ,niki,https://bbcamp.info/herodb/Niki,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Niki.jpg,107894
elemental_gastille,Gastille,ガスティール,gastille,https://bbcamp.info/herodb/gastille,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gastille.jpg,109245
champions_norman,Norman,ノーマン,norman,https://bbcamp.info/herodb/Norman,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Norman.jpg,102640
dark_god_anoushka,Anoushka,アヌーシュカ,anoushka,https://bbcamp.info/herodb/Anoushka,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Anoushka.jpg,108138
champions_nogu,Nogu,ノグ,nogu,https://bbcamp.info/herodb/Nogu,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Nogu.jpg,106804
champions_ramona,Ramona,ラモナ,ramona,https://bbcamp.info/herodb/ramona,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ramona.jpg,109615
lunar_new_year_gongniu,Gongniu,公牛,gongniu,https://bbcamp.info/herodb/Gongniu,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gongniu.jpg,106604
lunar_new_year_qinglong,Qinglong,白龍,qinglong,https://bbcamp.info/herodb/Qinglong,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Qinglong.jpg,106605
gargoyle_garten,Garten,ガーテン,garten,https://bbcamp.info/herodb/Garten,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Garten.jpg,107897
gargoyle_pophit,Pophit,ポフィット,pophit,https://bbcamp.info/herodb/Pophit,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Pophit.jpg,107898
knights_gawain,Gawain,ガワイン,,,,
knights_mordred,Mordred,モードレッド,,,,
wonderland_duchess,Duchess,公爵夫人,,,,
wonderland_king_of_hearts,King of Hearts,ハートの王,,,,
wonderland_knave_of_hearts,Knave of Hearts,ハートのネイヴ,knave_of_hearts,https://bbcamp.info/herodb/knave_of_hearts,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Knave_of_Hearts.jpg,110597
guardian_zebra,Guardian Zebra,ガーディアンゼブラ,,,,
guardian_elephant,Guardian Elephant,ガーディアン・エレファント,guardian_elephant,https://bbcamp.info/herodb/Guardian_Elephant,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Guardian_Elephant.jpg,107753
fables_cinderella,Cinderella,シンデレラ,cinderella,https://bbcamp.info/herodb/Cinderella,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cinderella.jpg,107752
fables_rapunzel,Rapunzel,ラプンツェル,,,,
pirate_bonny,Bonny,ボニー,,,,
champions_lazara,Lazara,ラザラ,lazara,https://bbcamp.info/herodb/lazara,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lazara.jpg,108529
astral_melodymuse,Melodymuse,メロディーミューズ,melodymuse,https://bbcamp.info/herodb/melodymuse,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Melodymuse.jpg,111859
astral_hammerclang,Hammerclang,ハンマークラング,hammerclang,https://bbcamp.info/herodb/hammerclang,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hammerclang.jpg,109541
astral_moonbell,Moonbell,ムーンベル,moonbell,https://bbcamp.info/herodb/moonbell,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Moonbell.jpg,113926
astral_demilune,Demilune,デミルーン,demilune,https://bbcamp.info/herodb/demilune,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Demilune.jpg,112006
astral_mooncure,Mooncure,ムーンキュア,mooncure,https://bbcamp.info/herodb/mooncure,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Mooncure.jpg,114719
astral_moonflower,Moonflower,ムーンフラワー,moonflower,https://bbcamp.info/herodb/moonflower,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Moonflower.jpg,108484
astral_dreadstar,Dreadstar,ドレッドスター,dreadstar,https://bbcamp.info/herodb/dreadstar,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Dreadstar.jpg,108485
astral_starlass,Starlass,スターラス,starlass,https://bbcamp.info/herodb/starlass,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Starlass.jpg,113257
astral_lemonwood,Lemonwood,レモンウッド,lemonwood,https://bbcamp.info/herodb/lemonwood,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lemonwood.jpg,108486
astral_voidstar,Voidstar,ヴォイドスター,voidstar,https://bbcamp.info/herodb/voidstar,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Voidstar.jpg,110730
astral_lionstring,Lionstring,ライオンストリング,lionstring,https://bbcamp.info/herodb/lionstring,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lionstring.jpg,108487
astral_starswift,Starswift,スタースイフト,starswift,https://bbcamp.info/herodb/starswift,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Starswift.jpg,108488
fire_god_zarga,Zarga,ザーガ,zarga,https://bbcamp.info/herodb/zarga,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zarga.jpg,109565
easter_timothy,Timothy,ティモシー,timothy,https://bbcamp.info/herodb/timothy,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Timothy.jpg,109009
easter_miss_ethel,Miss Ethel,ミス・エセル,miss_ethel,https://bbcamp.info/herodb/miss_ethel,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Miss_Ethel.jpg,109010
elemental_grilka,Grilka,グリルカ,grilka,https://bbcamp.info/herodb/grilka,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Grilka.jpg,110729
elemental_craum,Craum,クラウム,craum,https://bbcamp.info/herodb/craum,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Craum.jpg,111858
elemental_nylora,Nylora,ナイロラ,nylora,https://bbcamp.info/herodb/nylora,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Nylora.jpg,113377
elemental_ash,Ash,アッシュ,ash,https://bbcamp.info/herodb/ash,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ash.jpg,114058
elemental_vander,Vander,ヴァンダー,vander,https://bbcamp.info/herodb/vander,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vander.jpg,114449
garrison_theodosius,Theodosius,セオドシウス,theodosius,https://bbcamp.info/herodb/theodosius,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Theodosius.jpg,113971
garrison_iocantha,Iocantha,イオカンサ,iocantha,https://bbcamp.info/herodb/iocantha,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Iocantha.jpg,113965
garrison_frank_fangs_brimwell,Frank 'Fangs' Brimwell,"フランク・""ファング""・ブリムウェル",frank_fangs_brimwell,https://bbcamp.info/herodb/frank_'fangs'_brimwell,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Frank_Fangs_Brimwell.jpg,114441
garrison_vanya,Vanya,ヴァーニャ,vanya,https://bbcamp.info/herodb/vanya,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vanya.jpg,110524
garrison_shimmerscale,Shimmerscale,シマースケール,shimmerscale,https://bbcamp.info/herodb/shimmerscale,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Shimmerscale.jpg,110525
garrison_greg,Greg,グレッグ,greg,https://bbcamp.info/herodb/greg,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Greg.jpg,110526
garrison_william,William,ウィリアム,william,https://bbcamp.info/herodb/william,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/William.jpg,110527
gargoyle_uwe,Uwe,ユーウィ,uwe,https://bbcamp.info/herodb/uwe,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Uwe.jpg,111637
gargoyle_vonreine,Vonreine,ヴォンレイネ,vonreine,https://bbcamp.info/herodb/vonreine,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vonreine.jpg,116541
gargoyle_vincent,Vincent,ヴィンセント,vincent,https://bbcamp.info/herodb/vincent,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vincent.jpg,116574
gargoyle_mena,Mena,メナ,mena,https://bbcamp.info/herodb/mena,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Mena.jpg,111636
gargoyle_betty,Betty,ベティー,betty,https://bbcamp.info/herodb/betty,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Betty.jpg,111639
gargoyle_guffa,Guffa,ガッファ,guffa,https://bbcamp.info/herodb/guffa,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Guffa.jpg,114245
gargoyle_hilda,Hilda,ヒルダ,hilda,https://bbcamp.info/herodb/hilda,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hilda.jpg,113303
gargoyle_grumbl,Grumbl,グランブル,grumbl,https://bbcamp.info/herodb/grumbl,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Grumbl.jpg,111638
construct_rhineglow,Rhineglow,ライングロー,rhineglow,https://bbcamp.info/herodb/rhineglow,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rhineglow.jpg,113230
construct_carta,Carta,カルタ,carta,https://bbcamp.info/herodb/carta,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Carta.jpg,110930
garrison_caelen,Caelen,カエレン,caelen,https://bbcamp.info/herodb/caelen,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Caelen.jpg,111640
nature_god_bo_and_runt,Bo & Runt,ボー&ラント,bo__runt,https://bbcamp.info/herodb/bo_&_runt,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Bo_And_Runt.jpg,111022
garrison_violet_potts,Violet Potts,ヴァイオレット・ポッツ,violet_potts,https://bbcamp.info/herodb/violet_potts,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Violet_Potts.jpg,113256
